source_path,entry,start_x,start_y,end_x,end_y,wave_type,wave_name
MapsZH.big\Maps\TournamentB\TournamentB.wak,1,2111.67236328125,1463.4801025390625,2111.225830078125,1464.3748779296875,0,Pond
MapsZH.big\Maps\TournamentB\TournamentB.wak,2,2095.53759765625,1457.924072265625,2095.199462890625,1458.865234375,0,Pond
MapsZH.big\Maps\TournamentB\TournamentB.wak,3,2077.840087890625,1447.9295654296875,2077.036865234375,1448.525390625,0,Pond
MapsZH.big\Maps\TournamentB\TournamentB.wak,4,2067.446044921875,1432.602294921875,2066.556640625,1433.0595703125,0,Pond
MapsZH.big\Maps\TournamentB\TournamentB.wak,5,2054.896484375,1422.238037109375,2054.4375,1423.12646484375,0,Pond
MapsZH.big\Maps\TournamentB\TournamentB.wak,6,2040.01318359375,1409.2679443359375,2039.22021484375,1409.877197265625,0,Pond
MapsZH.big\Maps\TournamentB\TournamentB.wak,7,2031.6845703125,1392.023681640625,2030.696533203125,1392.1776123046875,0,Pond
MapsZH.big\Maps\TournamentB\TournamentB.wak,8,2031.416748046875,1370.9462890625,2030.4287109375,1370.792236328125,0,Pond
MapsZH.big\Maps\TournamentB\TournamentB.wak,9,2044.4698486328125,1351.1619873046875,2043.9698486328125,1350.2960205078125,0,Pond
MapsZH.big\Maps\TournamentB\TournamentB.wak,10,2058.95166015625,1336.8603515625,2058.291259765625,1336.109375,0,Pond
MapsZH.big\Maps\TournamentB\TournamentB.wak,11,2076.967529296875,1321.814453125,2076.302978515625,1321.067138671875,0,Pond
MapsZH.big\Maps\TournamentB\TournamentB.wak,12,2088.02880859375,1307.119384765625,2087.25634765625,1306.4842529296875,0,Pond
MapsZH.big\Maps\TournamentB\TournamentB.wak,13,2101.569091796875,1294.811767578125,2101.016357421875,1293.978515625,0,Pond
MapsZH.big\Maps\TournamentB\TournamentB.wak,14,2115.315673828125,1283.890380859375,2114.7490234375,1283.06640625,0,Pond
MapsZH.big\Maps\TournamentB\TournamentB.wak,15,2126.701171875,1274.54150390625,2126.04443359375,1273.7874755859375,0,Pond
