source_path,entry,start_x,start_y,end_x,end_y,wave_type,wave_name
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,1,1413.553466796875,294.2628173828125,1414.4312744140625,294.7418212890625,4,Radial
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,2,1425.34375,267.136474609375,1426.2464599609375,267.5667724609375,4,Radial
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,3,1459.8974609375,198.3193817138672,1460.830078125,198.68031311035156,4,Radial
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,4,1494.264404296875,80.103759765625,1495.2469482421875,80.28997039794922,4,Radial
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,5,1485.028564453125,124.65644836425781,1485.9937744140625,124.91792297363281,4,Radial
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,6,1473.46923828125,162.5500030517578,1474.415283203125,162.87408447265625,4,Radial
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,7,1459.8438720703125,197.62998962402344,1460.7659912109375,198.016845703125,4,Radial
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,8,1441.704833984375,235.60328674316406,1442.571044921875,236.10302734375,4,Radial
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,9,1422.441162109375,275.2220458984375,1423.3680419921875,275.59747314453125,4,Radial
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,10,1403.3603515625,314.7103271484375,1404.240478515625,315.1851501464844,4,Radial
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,11,1339.021484375,401.84832763671875,1339.7525634765625,402.5306396484375,4,Radial
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,12,1382.1842041015625,350.51861572265625,1383.0111083984375,351.08099365234375,4,Radial
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,13,1353.6378173828125,386.46087646484375,1354.371337890625,387.1405029296875,4,Radial
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,14,1321.512939453125,420.34674072265625,1322.2021484375,421.07135009765625,4,Radial
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,15,1289.9677734375,450.74365234375,1290.655029296875,451.47003173828125,4,Radial
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,16,1256.4803466796875,480.0876159667969,1257.095703125,480.87591552734375,4,Radial
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,17,1222.5986328125,503.2390441894531,1223.15283203125,504.0714416503906,4,Radial
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,18,1183.489990234375,525.3184814453125,1183.9583740234375,526.2020263671875,4,Radial
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,19,1143.6116943359375,545.29833984375,1144.072021484375,546.1860961914062,4,Radial
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,20,1105.462158203125,566.74853515625,1105.9713134765625,567.6092529296875,4,Radial
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,21,1041.853271484375,604.3642578125,1042.360595703125,605.2260131835938,4,Radial
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,22,1067.7076416015625,588.839111328125,1068.2672119140625,589.6679077148438,4,Radial
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,23,1028.9114990234375,612.822265625,1029.4852294921875,613.6412963867188,4,Radial
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,24,973.359130859375,654.3052978515625,973.978759765625,655.0902099609375,4,Radial
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,25,993.607666015625,637.9767456054688,994.2369384765625,638.75390625,4,Radial
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,26,960.2451171875,665.1390380859375,960.9248046875,665.87255859375,4,Radial
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,27,908.0167236328125,710.67041015625,908.6566162109375,711.4388427734375,4,Radial
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,28,928.5527954101562,693.6143798828125,929.26318359375,694.3181762695312,4,Radial
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,29,890.5704345703125,724.89111328125,891.15380859375,725.7033081054688,4,Radial
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,30,850.0081787109375,747.778076171875,850.3924560546875,748.7012939453125,4,Radial
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,31,806.032958984375,757.476318359375,806.0687866210938,758.4756469726562,4,Radial
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,32,767.7310180664062,754.1060791015625,767.5012817382812,755.079345703125,4,Radial
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,33,718.0123291015625,737.03759765625,717.5799560546875,737.9392700195312,4,Radial
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,34,729.8690185546875,741.3392333984375,729.4767456054688,742.2590942382812,4,Radial
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,35,666.9334716796875,711.4942626953125,666.5171508789062,712.4035034179688,4,Radial
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,36,689.9839477539062,722.4595947265625,689.5366821289062,723.35400390625,4,Radial
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,37,648.5169677734375,705.9019775390625,648.2492065429688,706.865478515625,4,Radial
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,38,584.9232177734375,696.0045166015625,584.8785400390625,697.0035400390625,4,Radial
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,39,604.9388427734375,698.6290893554688,604.87744140625,699.627197265625,4,Radial
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,40,560.6951904296875,695.895263671875,560.611083984375,696.8917236328125,4,Radial
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,41,519.0661010742188,688.2550659179688,518.798095703125,689.218505859375,4,Radial
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,42,479.55548095703125,674.121337890625,479.099853515625,675.011474609375,4,Radial
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,43,444.305419921875,652.5082397460938,443.6843566894531,653.2919921875,4,Radial
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,44,412.622802734375,623.788330078125,411.90838623046875,624.488037109375,4,Radial
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,45,382.3375244140625,590.652099609375,381.5634460449219,591.2852172851562,4,Radial
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,46,352.284912109375,557.3443603515625,351.5765075683594,558.0501708984375,4,Radial
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,47,369.1407165527344,574.426025390625,368.42413330078125,575.12353515625,4,Radial
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,48,337.533447265625,542.34228515625,336.8152160644531,543.0380859375,4,Radial
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,49,283.21929931640625,498.189208984375,282.64697265625,499.0092468261719,4,Radial
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,50,303.9837646484375,514.0771484375,303.3982849121094,514.8878173828125,4,Radial
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,51,266.1597900390625,487.2312927246094,265.61175537109375,488.0677490234375,4,Radial
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,52,226.8060760498047,465.0179748535156,226.41610717773438,465.9388122558594,4,Radial
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,53,1483.9176025390625,107.06104278564453,1484.884521484375,107.31621551513672,2,Close Ocean
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,54,1471.1195068359375,153.1004638671875,1472.099853515625,153.2979736328125,2,Close Ocean
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,55,1458.2646484375,196.08250427246094,1459.1851806640625,196.47308349609375,2,Close Ocean
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,56,1441.600341796875,237.34580993652344,1442.524169921875,237.72865295410156,2,Close Ocean
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,57,1425.3212890625,276.73492431640625,1426.2489013671875,277.1083984375,2,Close Ocean
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,58,1407.9632568359375,316.80596923828125,1408.856689453125,317.2552795410156,2,Close Ocean
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,59,1385.615478515625,354.795654296875,1386.4554443359375,355.33831787109375,2,Close Ocean
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,60,1356.69384765625,393.5456848144531,1357.448486328125,394.2018127441406,2,Close Ocean
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,61,1325.6214599609375,426.7115478515625,1326.2952880859375,427.45037841796875,2,Close Ocean
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,62,1293.7371826171875,457.40167236328125,1294.45166015625,458.1013488769531,2,Close Ocean
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,63,1260.5264892578125,488.9866027832031,1261.1976318359375,489.72796630859375,2,Close Ocean
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,64,1224.7774658203125,517.2141723632812,1225.335205078125,518.044189453125,2,Close Ocean
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,65,1186.44970703125,542.5277099609375,1186.942138671875,543.3980712890625,2,Close Ocean
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,66,1146.9381103515625,563.83203125,1147.373779296875,564.732177734375,2,Close Ocean
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,67,1109.3697509765625,584.4920654296875,1109.8958740234375,585.3424682617188,2,Close Ocean
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,68,1069.978759765625,605.1542358398438,1070.371826171875,606.07373046875,2,Close Ocean
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,69,1032.45703125,622.1936645507812,1032.9090576171875,623.0856323242188,2,Close Ocean
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,70,997.3890380859375,642.9020385742188,998.0025634765625,643.6917114257812,2,Close Ocean
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,71,960.5105590820312,670.3391723632812,961.1132202148438,671.13720703125,2,Close Ocean
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,72,829.7537841796875,753.75732421875,829.9454956054688,754.73876953125,2,Close Ocean
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,73,925.5978393554688,698.105224609375,926.2153930664062,698.8917236328125,2,Close Ocean
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,74,889.48046875,724.3016357421875,890.0674438476562,725.1112670898438,2,Close Ocean
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,75,849.3902587890625,748.103515625,849.7815551757812,749.0238037109375,2,Close Ocean
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,76,783.1201782226562,757.3787841796875,783.031005859375,758.3748168945312,2,Close Ocean
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,77,807.349609375,758.4898681640625,807.4110107421875,759.4879760742188,2,Close Ocean
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,78,762.2232666015625,754.1302490234375,761.9766845703125,755.099365234375,2,Close Ocean
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,79,722.666748046875,739.605712890625,722.2212524414062,740.5009765625,2,Close Ocean
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,80,623.3735961914062,693.7929077148438,623.1945190429688,694.7767333984375,2,Close Ocean
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,81,685.805419921875,718.0677490234375,685.3173828125,718.9405517578125,2,Close Ocean
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,82,646.6122436523438,699.5338134765625,646.3020629882812,700.4844970703125,2,Close Ocean
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,83,602.9993896484375,690.4817504882812,602.91748046875,691.4783935546875,2,Close Ocean
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,84,558.7945556640625,688.50439453125,558.7730712890625,689.504150390625,2,Close Ocean
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,85,512.8680419921875,682.6624755859375,512.626953125,683.6329956054688,2,Close Ocean
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,86,469.5067138671875,667.0254516601562,469.0404052734375,667.9100952148438,2,Close Ocean
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,87,432.43316650390625,642.3560791015625,431.7535400390625,643.0896606445312,2,Close Ocean
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,88,322.403564453125,521.6580200195312,321.7521667480469,522.416748046875,2,Close Ocean
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,89,400.88665771484375,610.0010375976562,400.1217956542969,610.645263671875,2,Close Ocean
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,90,371.57757568359375,575.1749267578125,370.83026123046875,575.83935546875,2,Close Ocean
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,91,340.4571838378906,539.7081298828125,339.7231140136719,540.38720703125,2,Close Ocean
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,92,305.2707214355469,509.7129821777344,304.72686767578125,510.5521545410156,2,Close Ocean
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,93,244.2924346923828,471.8731689453125,243.82040405273438,472.7547607421875,2,Close Ocean
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,94,266.4624938964844,485.8731689453125,265.929931640625,486.7195739746094,2,Close Ocean
MapsZH.big\Maps\ShellMapMD\ShellMapMD.wak,95,220.59011840820312,461.9555969238281,220.21142578125,462.8811340332031,2,Close Ocean
