source_path,entry,start_x,start_y,end_x,end_y,wave_type,wave_name
MapsZH.big\Maps\GC_SuperWeaponsGeneral\gc_superweaponsgeneral.wak,1,2337.09814453125,728.77099609375,2336.103271484375,728.6700439453125,3,Close Ocean Double
MapsZH.big\Maps\GC_SuperWeaponsGeneral\gc_superweaponsgeneral.wak,2,2351.5126953125,678.5042724609375,2350.626953125,678.0401000976562,3,Close Ocean Double
MapsZH.big\Maps\GC_SuperWeaponsGeneral\gc_superweaponsgeneral.wak,3,2367.05126953125,632.8264770507812,2366.06689453125,632.6503295898438,3,Close Ocean Double
MapsZH.big\Maps\GC_SuperWeaponsGeneral\gc_superweaponsgeneral.wak,4,1668.92333984375,732.3125,1668.0301513671875,732.7622680664062,3,Close Ocean Double
MapsZH.big\Maps\GC_SuperWeaponsGeneral\gc_superweaponsgeneral.wak,5,1640.877685546875,692.7551879882812,1640.157958984375,693.4494018554688,3,Close Ocean Double
MapsZH.big\Maps\GC_SuperWeaponsGeneral\gc_superweaponsgeneral.wak,6,1602.978515625,663.9521484375,1602.508056640625,664.8345336914062,3,Close Ocean Double
MapsZH.big\Maps\GC_SuperWeaponsGeneral\gc_superweaponsgeneral.wak,7,1556.8316650390625,647.0362548828125,1556.619140625,648.013427734375,3,Close Ocean Double
MapsZH.big\Maps\GC_SuperWeaponsGeneral\gc_superweaponsgeneral.wak,8,1288.0850830078125,980.8406982421875,1289.08154296875,980.7562255859375,3,Close Ocean Double
MapsZH.big\Maps\GC_SuperWeaponsGeneral\gc_superweaponsgeneral.wak,9,355.27386474609375,912.8993530273438,356.095458984375,912.3292846679688,3,Close Ocean Double
MapsZH.big\Maps\GC_SuperWeaponsGeneral\gc_superweaponsgeneral.wak,10,389.63494873046875,930.675537109375,389.6460876464844,929.6755981445312,3,Close Ocean Double
MapsZH.big\Maps\GC_SuperWeaponsGeneral\gc_superweaponsgeneral.wak,11,430.73724365234375,931.362548828125,430.7649230957031,930.3629150390625,3,Close Ocean Double
MapsZH.big\Maps\GC_SuperWeaponsGeneral\gc_superweaponsgeneral.wak,12,480.42095947265625,938.352783203125,480.6642150878906,937.3828125,3,Close Ocean Double
MapsZH.big\Maps\GC_SuperWeaponsGeneral\gc_superweaponsgeneral.wak,13,527.2763061523438,947.295166015625,527.4235229492188,946.3060913085938,3,Close Ocean Double
MapsZH.big\Maps\GC_SuperWeaponsGeneral\gc_superweaponsgeneral.wak,14,557.232177734375,938.6544189453125,556.5110473632812,937.9616088867188,3,Close Ocean Double
MapsZH.big\Maps\GC_SuperWeaponsGeneral\gc_superweaponsgeneral.wak,15,594.6529541015625,912.81591796875,594.2681884765625,911.8928833007812,3,Close Ocean Double
MapsZH.big\Maps\GC_SuperWeaponsGeneral\gc_superweaponsgeneral.wak,16,642.468017578125,902.906494140625,642.4775390625,901.9065551757812,3,Close Ocean Double
MapsZH.big\Maps\GC_SuperWeaponsGeneral\gc_superweaponsgeneral.wak,17,691.3741455078125,916.6971435546875,691.89990234375,915.8464965820312,3,Close Ocean Double
MapsZH.big\Maps\GC_SuperWeaponsGeneral\gc_superweaponsgeneral.wak,18,731.480224609375,951.7954711914062,732.2578125,951.1666870117188,3,Close Ocean Double
