source_path,entry,start_x,start_y,end_x,end_y,wave_type,wave_name
ZH_Generals\maps.big\maps\Tournament Desert\tournament desert.wak,1,393.7030334472656,1.9693069458007812,394.6690368652344,1.7107988595962524,0,Pond
ZH_Generals\maps.big\maps\Tournament Desert\tournament desert.wak,2,401.9239501953125,24.512405395507812,402.81793212890625,24.064289093017578,0,Pond
ZH_Generals\maps.big\maps\Tournament Desert\tournament desert.wak,3,407.88555908203125,49.081329345703125,408.88555908203125,49.078670501708984,0,Pond
ZH_Generals\maps.big\maps\Tournament Desert\tournament desert.wak,4,400.84307861328125,73.83161926269531,401.70458984375,74.33935546875,0,Pond
ZH_Generals\maps.big\maps\Tournament Desert\tournament desert.wak,5,381.66436767578125,90.90742492675781,382.0506896972656,91.82978820800781,0,Pond
ZH_Generals\maps.big\maps\Tournament Desert\tournament desert.wak,6,355.8080749511719,97.50849151611328,355.9187927246094,98.5023422241211,0,Pond
ZH_Generals\maps.big\maps\Tournament Desert\tournament desert.wak,7,330.00836181640625,104.8075180053711,330.4864807128906,105.6858139038086,0,Pond
ZH_Generals\maps.big\maps\Tournament Desert\tournament desert.wak,8,308.1227111816406,120.20327758789062,308.8044738769531,120.9348373413086,0,Pond
ZH_Generals\maps.big\maps\Tournament Desert\tournament desert.wak,9,291.00732421875,137.89114379882812,291.7613830566406,138.54795837402344,0,Pond
ZH_Generals\maps.big\maps\Tournament Desert\tournament desert.wak,10,271.6097717285156,150.58395385742188,271.90142822265625,151.5404815673828,0,Pond
ZH_Generals\maps.big\maps\Tournament Desert\tournament desert.wak,11,247.622314453125,155.56846618652344,247.7418975830078,156.56129455566406,0,Pond
ZH_Generals\maps.big\maps\Tournament Desert\tournament desert.wak,12,221.75497436523438,158.955810546875,221.75247192382812,159.955810546875,0,Pond
ZH_Generals\maps.big\maps\Tournament Desert\tournament desert.wak,13,198.66958618164062,164.2836456298828,199.0896453857422,165.19114685058594,0,Pond
ZH_Generals\maps.big\maps\Tournament Desert\tournament desert.wak,14,178.53317260742188,179.11410522460938,179.27500915527344,179.78468322753906,0,Pond
ZH_Generals\maps.big\maps\Tournament Desert\tournament desert.wak,15,161.3814697265625,197.88885498046875,162.11618041992188,198.56723022460938,0,Pond
ZH_Generals\maps.big\maps\Tournament Desert\tournament desert.wak,16,142.11239624023438,212.62876892089844,142.566162109375,213.5198974609375,0,Pond
ZH_Generals\maps.big\maps\Tournament Desert\tournament desert.wak,17,118.04249572753906,218.5291290283203,118.07694244384766,219.52853393554688,0,Pond
ZH_Generals\maps.big\maps\Tournament Desert\tournament desert.wak,18,95.17110443115234,220.13934326171875,95.29136657714844,221.132080078125,0,Pond
ZH_Generals\maps.big\maps\Tournament Desert\tournament desert.wak,19,74.78416442871094,227.85777282714844,75.30022430419922,228.71432495117188,0,Pond
ZH_Generals\maps.big\maps\Tournament Desert\tournament desert.wak,20,52.1796760559082,240.77415466308594,52.656490325927734,241.6531524658203,0,Pond
ZH_Generals\maps.big\maps\Tournament Desert\tournament desert.wak,21,27.35342788696289,247.40322875976562,27.37493324279785,248.4029998779297,0,Pond
ZH_Generals\maps.big\maps\Tournament Desert\tournament desert.wak,22,2.1694068908691406,248.1757354736328,2.187346935272217,249.17556762695312,0,Pond
ZH_Generals\maps.big\maps\Tournament Desert\tournament desert.wak,23,1752.75341796875,2524.3427734375,1752.139404296875,2525.132080078125,0,Pond
ZH_Generals\maps.big\maps\Tournament Desert\tournament desert.wak,24,1735.998291015625,2504.53662109375,1735.1065673828125,2504.9892578125,0,Pond
ZH_Generals\maps.big\maps\Tournament Desert\tournament desert.wak,25,1728.75927734375,2481.0126953125,1727.76708984375,2481.137939453125,0,Pond
ZH_Generals\maps.big\maps\Tournament Desert\tournament desert.wak,26,1727.255126953125,2455.10107421875,1726.255126953125,2455.09716796875,0,Pond
ZH_Generals\maps.big\maps\Tournament Desert\tournament desert.wak,27,1724.0836181640625,2428.53271484375,1723.113037109375,2428.773681640625,0,Pond
ZH_Generals\maps.big\maps\Tournament Desert\tournament desert.wak,28,1757.5181884765625,2345.950927734375,1757.1788330078125,2345.01025390625,0,Pond
ZH_Generals\maps.big\maps\Tournament Desert\tournament desert.wak,29,1782.0257568359375,2342.8271484375,1782.093017578125,2341.829345703125,0,Pond
ZH_Generals\maps.big\maps\Tournament Desert\tournament desert.wak,30,1805.6407470703125,2337.283203125,1805.1090087890625,2336.436279296875,0,Pond
ZH_Generals\maps.big\maps\Tournament Desert\tournament desert.wak,31,1824.2802734375,2321.365234375,1823.5311279296875,2320.702880859375,0,Pond
ZH_Generals\maps.big\maps\Tournament Desert\tournament desert.wak,32,1844.7105712890625,2307.74951171875,1844.3487548828125,2306.8173828125,0,Pond
ZH_Generals\maps.big\maps\Tournament Desert\tournament desert.wak,33,1866.052490234375,2295.388916015625,1865.4285888671875,2294.607421875,0,Pond
ZH_Generals\maps.big\maps\Tournament Desert\tournament desert.wak,34,1884.16796875,2280.837646484375,1883.5682373046875,2280.037353515625,0,Pond
ZH_Generals\maps.big\maps\Tournament Desert\tournament desert.wak,35,1903.914794921875,2268.0361328125,1903.4219970703125,2267.166015625,0,Pond
ZH_Generals\maps.big\maps\Tournament Desert\tournament desert.wak,36,1924.387939453125,2260.409912109375,1924.2384033203125,2259.421142578125,0,Pond
ZH_Generals\maps.big\maps\Tournament Desert\tournament desert.wak,37,1947.484619140625,2261.746337890625,1947.6859130859375,2260.766845703125,0,Pond
ZH_Generals\maps.big\maps\Tournament Desert\tournament desert.wak,38,1971.8935546875,2268.071044921875,1972.203369140625,2267.120361328125,0,Pond
ZH_Generals\maps.big\maps\Tournament Desert\tournament desert.wak,39,1996.039306640625,2269.999267578125,1995.9185791015625,2269.006591796875,0,Pond
