source_path,entry,start_x,start_y,end_x,end_y,wave_type,wave_name
MapsZH.big\Maps\Flash Fire\flash fire.wak,1,1428.8857421875,1918.4310302734375,1429.734375,1917.902099609375,0,Pond
MapsZH.big\Maps\Flash Fire\flash fire.wak,2,1324.610107421875,2235.970703125,1325.3836669921875,2236.6044921875,0,Pond
MapsZH.big\Maps\Flash Fire\flash fire.wak,3,1333.6246337890625,2225.27978515625,1334.507568359375,2225.749267578125,0,Pond
MapsZH.big\Maps\Flash Fire\flash fire.wak,4,1318.7060546875,2244.232421875,1319.31298828125,2245.027099609375,0,Pond
MapsZH.big\Maps\Flash Fire\flash fire.wak,5,1287.8507080078125,2258.538818359375,1287.96484375,2259.5322265625,0,Pond
MapsZH.big\Maps\Flash Fire\flash fire.wak,6,1298.08447265625,2256.112548828125,1298.4791259765625,2257.031494140625,0,Pond
MapsZH.big\Maps\Flash Fire\flash fire.wak,7,1276.025634765625,2260.333984375,1276.00390625,2261.333740234375,0,Pond
MapsZH.big\Maps\Flash Fire\flash fire.wak,8,1253.437744140625,2261.027587890625,1253.4842529296875,2262.026611328125,0,Pond
MapsZH.big\Maps\Flash Fire\flash fire.wak,9,1231.278076171875,2262.126953125,1231.3128662109375,2263.12646484375,0,Pond
MapsZH.big\Maps\Flash Fire\flash fire.wak,10,1207.5546875,2259.65966796875,1207.3665771484375,2260.641845703125,0,Pond
MapsZH.big\Maps\Flash Fire\flash fire.wak,11,1185.14453125,2252.703125,1184.8082275390625,2253.644775390625,0,Pond
MapsZH.big\Maps\Flash Fire\flash fire.wak,12,1162.989501953125,2242.43798828125,1162.595703125,2243.357177734375,0,Pond
MapsZH.big\Maps\Flash Fire\flash fire.wak,13,1142.28076171875,2230.935791015625,1141.806640625,2231.816162109375,0,Pond
MapsZH.big\Maps\Flash Fire\flash fire.wak,14,1086.884521484375,2181.846435546875,1086.0693359375,2182.425537109375,0,Pond
MapsZH.big\Maps\Flash Fire\flash fire.wak,15,1122.68310546875,2217.535888671875,1122.0933837890625,2218.343505859375,0,Pond
MapsZH.big\Maps\Flash Fire\flash fire.wak,16,1107.8121337890625,2204.474609375,1107.22119140625,2205.28125,0,Pond
MapsZH.big\Maps\Flash Fire\flash fire.wak,17,1092.28515625,2189.60107421875,1091.59326171875,2190.3232421875,0,Pond
MapsZH.big\Maps\Flash Fire\flash fire.wak,18,1078.636962890625,2170.494140625,1077.8043212890625,2171.0478515625,0,Pond
MapsZH.big\Maps\Flash Fire\flash fire.wak,19,1044.69677734375,2115.38037109375,1043.713623046875,2115.5634765625,0,Pond
MapsZH.big\Maps\Flash Fire\flash fire.wak,20,1041.17333984375,2091.640625,1040.18359375,2091.78369140625,0,Pond
MapsZH.big\Maps\Flash Fire\flash fire.wak,21,1048.754150390625,2127.268310546875,1047.868408203125,2127.732421875,0,Pond
MapsZH.big\Maps\Flash Fire\flash fire.wak,22,1067.0887451171875,2152.8916015625,1066.3408203125,2153.555419921875,0,Pond
MapsZH.big\Maps\Flash Fire\flash fire.wak,23,1052.921875,2135.18994140625,1052.1387939453125,2135.81201171875,0,Pond
MapsZH.big\Maps\Flash Fire\flash fire.wak,24,1043.9071044921875,2114.055908203125,1042.9287109375,2114.262451171875,0,Pond
MapsZH.big\Maps\Flash Fire\flash fire.wak,25,1038.919921875,2091.0458984375,1037.9437255859375,2091.262939453125,0,Pond
MapsZH.big\Maps\Flash Fire\flash fire.wak,26,1038.181884765625,2067.2802734375,1037.1822509765625,2067.251220703125,0,Pond
MapsZH.big\Maps\Flash Fire\flash fire.wak,27,1043.17724609375,2044.791015625,1042.2271728515625,2044.47900390625,0,Pond
MapsZH.big\Maps\Flash Fire\flash fire.wak,28,1048.2716064453125,2022.33837890625,1047.27685546875,2022.2354736328125,0,Pond
MapsZH.big\Maps\Flash Fire\flash fire.wak,29,1052.245849609375,1997.643798828125,1051.281494140625,1997.3790283203125,0,Pond
MapsZH.big\Maps\Flash Fire\flash fire.wak,30,1058.05224609375,1976.627685546875,1057.0811767578125,1976.388916015625,0,Pond
MapsZH.big\Maps\Flash Fire\flash fire.wak,31,1065.5042724609375,1955.736328125,1064.5709228515625,1955.3773193359375,0,Pond
MapsZH.big\Maps\Flash Fire\flash fire.wak,32,1074.17919921875,1936.369384765625,1073.277099609375,1935.9378662109375,0,Pond
MapsZH.big\Maps\Flash Fire\flash fire.wak,33,1085.0556640625,1916.691162109375,1084.1756591796875,1916.21630859375,0,Pond
MapsZH.big\Maps\Flash Fire\flash fire.wak,34,1096.7861328125,1895.592529296875,1095.96044921875,1895.0284423828125,0,Pond
MapsZH.big\Maps\Flash Fire\flash fire.wak,35,1111.08251953125,1877.1722412109375,1110.331298828125,1876.51220703125,0,Pond
MapsZH.big\Maps\Flash Fire\flash fire.wak,36,1128.3055419921875,1860.81884765625,1127.66845703125,1860.048095703125,0,Pond
MapsZH.big\Maps\Flash Fire\flash fire.wak,37,1170.16845703125,1834.2755126953125,1169.8992919921875,1833.3123779296875,0,Pond
MapsZH.big\Maps\Flash Fire\flash fire.wak,38,1145.3447265625,1848.0277099609375,1144.74609375,1847.2266845703125,0,Pond
MapsZH.big\Maps\Flash Fire\flash fire.wak,39,1163.05322265625,1837.15966796875,1162.6337890625,1836.251953125,0,Pond
MapsZH.big\Maps\Flash Fire\flash fire.wak,40,1179.802734375,1831.96728515625,1179.6676025390625,1830.9764404296875,0,Pond
MapsZH.big\Maps\Flash Fire\flash fire.wak,41,1197.999267578125,1830.428955078125,1198.0230712890625,1829.42919921875,0,Pond
MapsZH.big\Maps\Flash Fire\flash fire.wak,42,1218.102294921875,1830.448974609375,1218.1544189453125,1829.4503173828125,0,Pond
MapsZH.big\Maps\Flash Fire\flash fire.wak,43,1241.209716796875,1830.3450927734375,1241.117431640625,1829.349365234375,0,Pond
MapsZH.big\Maps\Flash Fire\flash fire.wak,44,1263.228271484375,1829.681396484375,1263.24755859375,1828.681640625,0,Pond
MapsZH.big\Maps\Flash Fire\flash fire.wak,45,1283.963134765625,1830.5125732421875,1284.0919189453125,1829.5208740234375,0,Pond
MapsZH.big\Maps\Flash Fire\flash fire.wak,46,1304.198486328125,1836.033203125,1304.5479736328125,1835.0963134765625,0,Pond
MapsZH.big\Maps\Flash Fire\flash fire.wak,47,1324.2625732421875,1842.394287109375,1324.5621337890625,1841.440185546875,0,Pond
MapsZH.big\Maps\Flash Fire\flash fire.wak,48,1345.4156494140625,1849.5709228515625,1345.8128662109375,1848.6531982421875,0,Pond
MapsZH.big\Maps\Flash Fire\flash fire.wak,49,1363.7569580078125,1859.326171875,1364.244873046875,1858.4532470703125,0,Pond
MapsZH.big\Maps\Flash Fire\flash fire.wak,50,1381.451171875,1870.2640380859375,1382.0184326171875,1869.4405517578125,0,Pond
MapsZH.big\Maps\Flash Fire\flash fire.wak,51,1398.99072265625,1883.63916015625,1399.6982421875,1882.9324951171875,0,Pond
MapsZH.big\Maps\Flash Fire\flash fire.wak,52,1415.051025390625,1898.47607421875,1415.77099609375,1897.7821044921875,0,Pond
MapsZH.big\Maps\Flash Fire\flash fire.wak,53,1427.892333984375,177.06478881835938,1426.89794921875,177.1710205078125,1,Ocean
MapsZH.big\Maps\Flash Fire\flash fire.wak,54,1441.971435546875,229.5317840576172,1441.0445556640625,229.90713500976562,1,Ocean
MapsZH.big\Maps\Flash Fire\flash fire.wak,55,1452.0015869140625,275.8818664550781,1451.0269775390625,276.1056823730469,1,Ocean
MapsZH.big\Maps\Flash Fire\flash fire.wak,56,1463.2847900390625,326.6566162109375,1462.3272705078125,326.94488525390625,1,Ocean
MapsZH.big\Maps\Flash Fire\flash fire.wak,57,1479.850341796875,373.83050537109375,1478.964599609375,374.2945861816406,1,Ocean
MapsZH.big\Maps\Flash Fire\flash fire.wak,58,1499.0224609375,421.95123291015625,1498.092041015625,422.3177185058594,1,Ocean
MapsZH.big\Maps\Flash Fire\flash fire.wak,59,1514.4052734375,457.9310607910156,1513.5218505859375,458.3996276855469,1,Ocean
MapsZH.big\Maps\Flash Fire\flash fire.wak,60,1490.1466064453125,400.4609069824219,1489.197509765625,400.7757873535156,1,Ocean
MapsZH.big\Maps\Flash Fire\flash fire.wak,61,1446.9288330078125,254.21533203125,1445.9517822265625,254.428466796875,1,Ocean
MapsZH.big\Maps\Flash Fire\flash fire.wak,62,1534.962646484375,499.3912048339844,1534.1151123046875,499.921875,1,Ocean
MapsZH.big\Maps\Flash Fire\flash fire.wak,63,1560.029052734375,539.1074829101562,1559.2376708984375,539.71875,1,Ocean
MapsZH.big\Maps\Flash Fire\flash fire.wak,64,1591.436279296875,574.9169921875,1590.7508544921875,575.6451416015625,1,Ocean
MapsZH.big\Maps\Flash Fire\flash fire.wak,65,1628.424072265625,606.0234375,1627.88720703125,606.8670654296875,1,Ocean
MapsZH.big\Maps\Flash Fire\flash fire.wak,66,1670.42626953125,629.7003173828125,1670.037109375,630.6214599609375,1,Ocean
MapsZH.big\Maps\Flash Fire\flash fire.wak,67,1716.572265625,648.6170654296875,1716.2864990234375,649.5753784179688,1,Ocean
MapsZH.big\Maps\Flash Fire\flash fire.wak,68,1765.271240234375,662.8038330078125,1765.0411376953125,663.7769775390625,1,Ocean
MapsZH.big\Maps\Flash Fire\flash fire.wak,69,1813.7833251953125,671.3929443359375,1813.702880859375,672.3897094726562,1,Ocean
MapsZH.big\Maps\Flash Fire\flash fire.wak,70,1859.5166015625,672.6986083984375,1859.5306396484375,673.698486328125,1,Ocean
MapsZH.big\Maps\Flash Fire\flash fire.wak,71,1903.777587890625,676.239501953125,1903.6495361328125,677.2312622070312,1,Ocean
MapsZH.big\Maps\Flash Fire\flash fire.wak,72,1879.2265625,673.7018432617188,1879.125244140625,674.6967163085938,1,Ocean
MapsZH.big\Maps\Flash Fire\flash fire.wak,73,1946.3585205078125,690.9307861328125,1945.9542236328125,691.8453979492188,1,Ocean
MapsZH.big\Maps\Flash Fire\flash fire.wak,74,1922.635986328125,682.0786743164062,1922.302001953125,683.021240234375,1,Ocean
MapsZH.big\Maps\Flash Fire\flash fire.wak,75,1986.80419921875,712.9710693359375,1986.2996826171875,713.83447265625,1,Ocean
MapsZH.big\Maps\Flash Fire\flash fire.wak,76,1966.2108154296875,702.2720947265625,1965.7008056640625,703.1322631835938,1,Ocean
MapsZH.big\Maps\Flash Fire\flash fire.wak,77,2024.49755859375,740.070068359375,2023.874755859375,740.8524780273438,1,Ocean
MapsZH.big\Maps\Flash Fire\flash fire.wak,78,2001.80224609375,724.6641235351562,2001.235107421875,725.4877319335938,1,Ocean
MapsZH.big\Maps\Flash Fire\flash fire.wak,79,2058.727294921875,769.0526123046875,2058.094970703125,769.8272705078125,1,Ocean
MapsZH.big\Maps\Flash Fire\flash fire.wak,80,2079.49658203125,788.7923583984375,2078.782470703125,789.492431640625,1,Ocean
MapsZH.big\Maps\Flash Fire\flash fire.wak,81,2106.66650390625,817.5172729492188,2105.93408203125,818.1981811523438,1,Ocean
MapsZH.big\Maps\Flash Fire\flash fire.wak,82,2133.20263671875,847.0499877929688,2132.440185546875,847.6971435546875,1,Ocean
MapsZH.big\Maps\Flash Fire\flash fire.wak,83,2162.0146484375,875.7510986328125,2161.364990234375,876.5114135742188,1,Ocean
MapsZH.big\Maps\Flash Fire\flash fire.wak,84,2188.17578125,904.959228515625,2187.41259765625,905.60546875,1,Ocean
MapsZH.big\Maps\Flash Fire\flash fire.wak,85,2207.72265625,933.6800537109375,2206.85791015625,934.1823120117188,1,Ocean
MapsZH.big\Maps\Flash Fire\flash fire.wak,86,2198.927734375,918.0037841796875,2198.0654296875,918.5103149414062,1,Ocean
MapsZH.big\Maps\Flash Fire\flash fire.wak,87,2229.748779296875,973.4428100585938,2228.901611328125,973.9743041992188,1,Ocean
MapsZH.big\Maps\Flash Fire\flash fire.wak,88,2252.0185546875,1006.1242065429688,2251.221923828125,1006.728515625,1,Ocean
MapsZH.big\Maps\Flash Fire\flash fire.wak,89,2275.8759765625,1035.8489990234375,2275.150634765625,1036.537353515625,1,Ocean
MapsZH.big\Maps\Flash Fire\flash fire.wak,90,2303.474853515625,1062.68798828125,2302.844970703125,1063.4647216796875,1,Ocean
MapsZH.big\Maps\Flash Fire\flash fire.wak,91,2332.615234375,1084.392822265625,2332.099853515625,1085.249755859375,1,Ocean
MapsZH.big\Maps\Flash Fire\flash fire.wak,92,2371.374267578125,1108.0794677734375,2370.8994140625,1108.9595947265625,1,Ocean
MapsZH.big\Maps\Flash Fire\flash fire.wak,93,2413.948486328125,1126.763427734375,2413.630126953125,1127.71142578125,1,Ocean
MapsZH.big\Maps\Flash Fire\flash fire.wak,94,2457.74951171875,1138.722412109375,2457.61767578125,1139.713623046875,1,Ocean
MapsZH.big\Maps\Flash Fire\flash fire.wak,95,2435.181640625,1134.3262939453125,2434.908203125,1135.2882080078125,1,Ocean
MapsZH.big\Maps\Flash Fire\flash fire.wak,96,2500.496337890625,1142.143310546875,2500.495361328125,1143.143310546875,1,Ocean
MapsZH.big\Maps\Flash Fire\flash fire.wak,97,2545.700927734375,1151.131103515625,2545.50146484375,1152.1109619140625,1,Ocean
MapsZH.big\Maps\Flash Fire\flash fire.wak,98,2524.404296875,1146.47119140625,2524.2197265625,1147.4539794921875,1,Ocean
MapsZH.big\Maps\Flash Fire\flash fire.wak,99,2590.940185546875,1159.4859619140625,2590.8310546875,1160.47998046875,1,Ocean
MapsZH.big\Maps\Flash Fire\flash fire.wak,100,2634.3291015625,1168.058837890625,2634.103759765625,1169.0330810546875,1,Ocean
MapsZH.big\Maps\Flash Fire\flash fire.wak,101,2611.777099609375,1162.580078125,2611.542724609375,1163.55224609375,1,Ocean
MapsZH.big\Maps\Flash Fire\flash fire.wak,102,2680.8603515625,1178.4718017578125,2680.661376953125,1179.4517822265625,1,Ocean
MapsZH.big\Maps\Flash Fire\flash fire.wak,103,2725.45068359375,1191.027099609375,2725.12109375,1191.97119140625,1,Ocean
MapsZH.big\Maps\Flash Fire\flash fire.wak,104,2707.1904296875,1186.8900146484375,2706.9208984375,1187.85302734375,1,Ocean
MapsZH.big\Maps\Flash Fire\flash fire.wak,105,2753.10205078125,1198.95654296875,2752.850830078125,1199.9244384765625,1,Ocean
MapsZH.big\Maps\Flash Fire\flash fire.wak,106,1437.771728515625,177.03277587890625,1436.77294921875,177.0828094482422,4,Radial
MapsZH.big\Maps\Flash Fire\flash fire.wak,107,1447.8931884765625,225.1349334716797,1446.9412841796875,225.44140625,4,Radial
MapsZH.big\Maps\Flash Fire\flash fire.wak,108,1460.1317138671875,271.56756591796875,1459.158447265625,271.7975158691406,4,Radial
MapsZH.big\Maps\Flash Fire\flash fire.wak,109,1455.94775390625,250.50018310546875,1454.9808349609375,250.75523376464844,4,Radial
MapsZH.big\Maps\Flash Fire\flash fire.wak,110,1441.8861083984375,200.51634216308594,1440.905029296875,200.7101287841797,4,Radial
MapsZH.big\Maps\Flash Fire\flash fire.wak,111,1470.7783203125,311.4512939453125,1469.826416015625,311.7578125,4,Radial
MapsZH.big\Maps\Flash Fire\flash fire.wak,112,1482.810302734375,344.715576171875,1481.8720703125,345.0615234375,4,Radial
MapsZH.big\Maps\Flash Fire\flash fire.wak,113,1496.7177734375,384.853271484375,1495.78759765625,385.2204895019531,4,Radial
MapsZH.big\Maps\Flash Fire\flash fire.wak,114,1509.0360107421875,416.52923583984375,1508.116455078125,416.9222412109375,4,Radial
MapsZH.big\Maps\Flash Fire\flash fire.wak,115,1526.814208984375,453.7904968261719,1525.927734375,454.2532043457031,4,Radial
MapsZH.big\Maps\Flash Fire\flash fire.wak,116,1548.05029296875,489.41583251953125,1547.2066650390625,489.95281982421875,4,Radial
MapsZH.big\Maps\Flash Fire\flash fire.wak,117,1570.152099609375,521.5433959960938,1569.3636474609375,522.158447265625,4,Radial
MapsZH.big\Maps\Flash Fire\flash fire.wak,118,1597.427734375,550.13232421875,1596.7413330078125,550.8595581054688,4,Radial
MapsZH.big\Maps\Flash Fire\flash fire.wak,119,1627.2406005859375,574.76611328125,1626.6602783203125,575.5805053710938,4,Radial
MapsZH.big\Maps\Flash Fire\flash fire.wak,120,1660.11962890625,596.440185546875,1659.616455078125,597.3043823242188,4,Radial
MapsZH.big\Maps\Flash Fire\flash fire.wak,121,1697.459228515625,614.771240234375,1697.0679931640625,615.6915283203125,4,Radial
MapsZH.big\Maps\Flash Fire\flash fire.wak,122,1735.911865234375,629.3994140625,1735.595947265625,630.3482055664062,4,Radial
MapsZH.big\Maps\Flash Fire\flash fire.wak,123,1776.302490234375,640.5980834960938,1776.089599609375,641.5751953125,4,Radial
MapsZH.big\Maps\Flash Fire\flash fire.wak,124,1817.2562255859375,646.6707763671875,1817.17919921875,647.6677856445312,4,Radial
MapsZH.big\Maps\Flash Fire\flash fire.wak,125,1861.41162109375,650.0604248046875,1861.3624267578125,651.0592041015625,4,Radial
MapsZH.big\Maps\Flash Fire\flash fire.wak,126,1900.52783203125,655.266845703125,1900.352783203125,656.2514038085938,4,Radial
MapsZH.big\Maps\Flash Fire\flash fire.wak,127,1937.962890625,666.9205322265625,1937.5667724609375,667.8387451171875,4,Radial
MapsZH.big\Maps\Flash Fire\flash fire.wak,128,1974.87548828125,686.5128784179688,1974.3809814453125,687.382080078125,4,Radial
MapsZH.big\Maps\Flash Fire\flash fire.wak,129,2007.49853515625,707.55859375,2006.940673828125,708.3885498046875,4,Radial
MapsZH.big\Maps\Flash Fire\flash fire.wak,130,2039.69482421875,733.997314453125,2038.9964599609375,734.7130737304688,4,Radial
MapsZH.big\Maps\Flash Fire\flash fire.wak,131,2069.322509765625,762.1317138671875,2068.6259765625,762.8493041992188,4,Radial
MapsZH.big\Maps\Flash Fire\flash fire.wak,132,2096.82177734375,788.8544921875,2096.0810546875,789.5262451171875,4,Radial
MapsZH.big\Maps\Flash Fire\flash fire.wak,133,2122.758056640625,818.5889892578125,2121.990478515625,819.2299194335938,4,Radial
MapsZH.big\Maps\Flash Fire\flash fire.wak,134,2148.980712890625,847.767578125,2148.221923828125,848.4188232421875,4,Radial
MapsZH.big\Maps\Flash Fire\flash fire.wak,135,2173.511962890625,878.07666015625,2172.69970703125,878.6597900390625,4,Radial
MapsZH.big\Maps\Flash Fire\flash fire.wak,136,2196.62255859375,910.0146484375,2195.789794921875,910.5682373046875,4,Radial
MapsZH.big\Maps\Flash Fire\flash fire.wak,137,2218.78662109375,942.4459228515625,2217.933837890625,942.9683227539062,4,Radial
MapsZH.big\Maps\Flash Fire\flash fire.wak,138,2239.38134765625,975.6513671875,2238.546875,976.2025756835938,4,Radial
MapsZH.big\Maps\Flash Fire\flash fire.wak,139,2260.763427734375,1005.7469482421875,2259.975341796875,1006.3626098632812,4,Radial
MapsZH.big\Maps\Flash Fire\flash fire.wak,140,2286.230712890625,1034.33154296875,2285.51220703125,1035.0269775390625,4,Radial
MapsZH.big\Maps\Flash Fire\flash fire.wak,141,2312.69873046875,1057.23486328125,2312.12890625,1058.056640625,4,Radial
MapsZH.big\Maps\Flash Fire\flash fire.wak,142,2346.63623046875,1078.398681640625,2346.162353515625,1079.279296875,4,Radial
MapsZH.big\Maps\Flash Fire\flash fire.wak,143,2382.2265625,1094.608642578125,2381.875,1095.5447998046875,4,Radial
MapsZH.big\Maps\Flash Fire\flash fire.wak,144,2419.58544921875,1107.0677490234375,2419.3271484375,1108.0338134765625,4,Radial
MapsZH.big\Maps\Flash Fire\flash fire.wak,145,2459.8310546875,1115.439697265625,2459.62890625,1116.4190673828125,4,Radial
MapsZH.big\Maps\Flash Fire\flash fire.wak,146,2500.223876953125,1120.9306640625,2500.181884765625,1121.9298095703125,4,Radial
MapsZH.big\Maps\Flash Fire\flash fire.wak,147,2539.06884765625,1125.954833984375,2538.9072265625,1126.941650390625,4,Radial
MapsZH.big\Maps\Flash Fire\flash fire.wak,148,2579.4580078125,1131.5283203125,2579.359130859375,1132.5234375,4,Radial
MapsZH.big\Maps\Flash Fire\flash fire.wak,149,2622.645751953125,1139.1707763671875,2622.464599609375,1140.1541748046875,4,Radial
