source_path,entry,start_x,start_y,end_x,end_y,wave_type,wave_name
ZH_Generals\maps.big\maps\Tournament Island\tournament island.wak,1,2859.45166015625,3129.2783203125,2859.287109375,3128.2919921875,1,Ocean
ZH_Generals\maps.big\maps\Tournament Island\tournament island.wak,2,2904.6044921875,3118.465576171875,2904.30810546875,3117.510498046875,1,Ocean
ZH_Generals\maps.big\maps\Tournament Island\tournament island.wak,3,2951.832275390625,3101.716796875,2951.464111328125,3100.787109375,1,Ocean
ZH_Generals\maps.big\maps\Tournament Island\tournament island.wak,4,2993.6845703125,3073.423828125,2993.015625,3072.680419921875,1,Ocean
ZH_Generals\maps.big\maps\Tournament Island\tournament island.wak,5,3024.2978515625,3040.3515625,3023.503662109375,3039.743896484375,1,Ocean
ZH_Generals\maps.big\maps\Tournament Island\tournament island.wak,6,3053.97607421875,3007.93896484375,3053.302734375,3007.19970703125,1,Ocean
ZH_Generals\maps.big\maps\Tournament Island\tournament island.wak,7,3084.452392578125,2976.5947265625,3083.695068359375,2975.94189453125,1,Ocean
ZH_Generals\maps.big\maps\Tournament Island\tournament island.wak,8,3110.2880859375,2938.8828125,3109.409912109375,2938.404541015625,1,Ocean
ZH_Generals\maps.big\maps\Tournament Island\tournament island.wak,9,3129.083984375,2900.60400390625,3128.163818359375,2900.21240234375,1,Ocean
ZH_Generals\maps.big\maps\Tournament Island\tournament island.wak,10,3066.034423828125,2039.40234375,3065.264404296875,2040.04052734375,1,Ocean
ZH_Generals\maps.big\maps\Tournament Island\tournament island.wak,11,3042.23046875,2014.629150390625,3041.573486328125,2015.383056640625,1,Ocean
ZH_Generals\maps.big\maps\Tournament Island\tournament island.wak,12,3007.02685546875,1991.817138671875,3006.5546875,1992.6986083984375,1,Ocean
ZH_Generals\maps.big\maps\Tournament Island\tournament island.wak,13,2996.6875,1697.180908203125,2995.998779296875,1696.455810546875,1,Ocean
ZH_Generals\maps.big\maps\Tournament Island\tournament island.wak,14,3027.6533203125,1660.748046875,3026.833251953125,1660.17578125,1,Ocean
ZH_Generals\maps.big\maps\Tournament Island\tournament island.wak,15,3049.41845703125,1624.9022216796875,3048.517578125,1624.4683837890625,1,Ocean
ZH_Generals\maps.big\maps\Tournament Island\tournament island.wak,16,3058.871826171875,1587.405517578125,3057.876708984375,1587.30712890625,1,Ocean
ZH_Generals\maps.big\maps\Tournament Island\tournament island.wak,17,3066.7939453125,1544.741943359375,3065.83154296875,1544.47021484375,1,Ocean
ZH_Generals\maps.big\maps\Tournament Island\tournament island.wak,18,3083.9775390625,1506.6998291015625,3083.136474609375,1506.158935546875,1,Ocean
ZH_Generals\maps.big\maps\Tournament Island\tournament island.wak,19,3093.58154296875,549.4461059570312,3092.639404296875,549.781494140625,1,Ocean
