source_path,entry,start_x,start_y,end_x,end_y,wave_type,wave_name
MapsZH.big\Maps\MD_CHI02\md_chi02.wak,1,8.707254409790039,2825.902587890625,8.259456634521484,2826.796630859375,0,Pond
MapsZH.big\Maps\MD_CHI02\md_chi02.wak,2,126.99774932861328,1774.791015625,127.59910583496094,1773.9920654296875,0,Pond
MapsZH.big\Maps\MD_CHI02\md_chi02.wak,3,147.3563995361328,1792.0772705078125,148.02349853515625,1791.332275390625,0,Pond
MapsZH.big\Maps\MD_CHI02\md_chi02.wak,4,166.84329223632812,1810.424560546875,167.50096130371094,1809.6712646484375,0,Pond
MapsZH.big\Maps\MD_CHI02\md_chi02.wak,5,187.0255126953125,1828.89990234375,187.67628479003906,1828.140625,0,Pond
MapsZH.big\Maps\MD_CHI02\md_chi02.wak,6,207.10781860351562,1844.67138671875,207.65798950195312,1843.8363037109375,0,Pond
MapsZH.big\Maps\MD_CHI02\md_chi02.wak,7,229.83966064453125,1859.9874267578125,230.41036987304688,1859.166259765625,0,Pond
MapsZH.big\Maps\MD_CHI02\md_chi02.wak,8,251.6716766357422,1874.742919921875,252.1857452392578,1873.8851318359375,0,Pond
MapsZH.big\Maps\MD_CHI02\md_chi02.wak,9,271.8380432128906,1890.0340576171875,272.4860534667969,1889.2724609375,0,Pond
MapsZH.big\Maps\MD_CHI02\md_chi02.wak,10,289.9119873046875,1909.2066650390625,290.7309875488281,1908.6329345703125,0,Pond
MapsZH.big\Maps\MD_CHI02\md_chi02.wak,11,300.4921875,1934.37939453125,301.4789733886719,1934.21728515625,0,Pond
MapsZH.big\Maps\MD_CHI02\md_chi02.wak,12,295.35430908203125,1968.91064453125,296.3459777832031,1969.0394287109375,0,Pond
MapsZH.big\Maps\MD_CHI02\md_chi02.wak,13,298.83099365234375,1960.673095703125,299.78253173828125,1960.980712890625,0,Pond
MapsZH.big\Maps\MD_CHI02\md_chi02.wak,14,295.2506408691406,1986.226318359375,296.2467041015625,1986.1375732421875,0,Pond
MapsZH.big\Maps\MD_CHI02\md_chi02.wak,15,296.68231201171875,2013.0135498046875,297.68157958984375,2012.9754638671875,0,Pond
MapsZH.big\Maps\MD_CHI02\md_chi02.wak,16,296.7676696777344,2038.8798828125,297.7669982910156,2038.9161376953125,0,Pond
MapsZH.big\Maps\MD_CHI02\md_chi02.wak,17,295.01531982421875,2065.80712890625,296.0093994140625,2065.915771484375,0,Pond
MapsZH.big\Maps\MD_CHI02\md_chi02.wak,18,290.12200927734375,2091.748046875,291.0995178222656,2091.958984375,0,Pond
MapsZH.big\Maps\MD_CHI02\md_chi02.wak,19,282.69781494140625,2117.12451171875,283.6520690917969,2117.423583984375,0,Pond
MapsZH.big\Maps\MD_CHI02\md_chi02.wak,20,276.6431884765625,2142.27880859375,277.6307373046875,2142.43603515625,0,Pond
MapsZH.big\Maps\MD_CHI02\md_chi02.wak,21,270.1004943847656,2166.930908203125,271.0307922363281,2167.297607421875,0,Pond
MapsZH.big\Maps\MD_CHI02\md_chi02.wak,22,260.6165466308594,2191.712158203125,261.5613708496094,2192.039794921875,0,Pond
MapsZH.big\Maps\MD_CHI02\md_chi02.wak,23,251.5331268310547,2216.016845703125,252.47361755371094,2216.356689453125,0,Pond
MapsZH.big\Maps\MD_CHI02\md_chi02.wak,24,241.19808959960938,2240.016357421875,242.0712890625,2240.503662109375,0,Pond
MapsZH.big\Maps\MD_CHI02\md_chi02.wak,25,230.34127807617188,2263.553955078125,231.28054809570312,2263.897216796875,0,Pond
MapsZH.big\Maps\MD_CHI02\md_chi02.wak,26,223.44644165039062,2288.13671875,224.42355346679688,2288.349365234375,0,Pond
