source_path,entry,start_x,start_y,end_x,end_y,wave_type,wave_name
ZH_Generals\maps.big\maps\Fortress Avalanche\fortress avalanche.wak,1,788.8009643554688,22.516891479492188,787.9501953125,23.042438507080078,1,Ocean
ZH_Generals\maps.big\maps\Fortress Avalanche\fortress avalanche.wak,2,820.9607543945312,68.30528259277344,820.2440185546875,69.00263977050781,1,Ocean
ZH_Generals\maps.big\maps\Fortress Avalanche\fortress avalanche.wak,3,851.18505859375,100.31018829345703,850.466552734375,101.00572204589844,1,Ocean
ZH_Generals\maps.big\maps\Fortress Avalanche\fortress avalanche.wak,4,1404.94140625,15.763675689697266,1405.931396484375,15.904510498046875,1,Ocean
ZH_Generals\maps.big\maps\Fortress Avalanche\fortress avalanche.wak,5,1396.813720703125,66.43565368652344,1397.794677734375,66.62982940673828,1,Ocean
ZH_Generals\maps.big\maps\Fortress Avalanche\fortress avalanche.wak,6,1383.6650390625,116.24760437011719,1384.606201171875,116.58564758300781,1,Ocean
ZH_Generals\maps.big\maps\Fortress Avalanche\fortress avalanche.wak,7,1365.633544921875,163.4033966064453,1366.502197265625,163.89881896972656,1,Ocean
ZH_Generals\maps.big\maps\Fortress Avalanche\fortress avalanche.wak,8,1339.6219482421875,206.46371459960938,1340.445556640625,207.03086853027344,1,Ocean
ZH_Generals\maps.big\maps\Fortress Avalanche\fortress avalanche.wak,9,2327.1669921875,3515.74169921875,2326.18701171875,3515.542724609375,1,Ocean
ZH_Generals\maps.big\maps\Fortress Avalanche\fortress avalanche.wak,10,2333.154052734375,3469.689453125,2332.16845703125,3469.520751953125,1,Ocean
ZH_Generals\maps.big\maps\Fortress Avalanche\fortress avalanche.wak,11,824.1145629882812,3492.807861328125,823.1148071289062,3492.786376953125,1,Ocean
ZH_Generals\maps.big\maps\Fortress Avalanche\fortress avalanche.wak,12,825.6826782226562,3442.3173828125,824.68798828125,3442.21435546875,1,Ocean
ZH_Generals\maps.big\maps\Fortress Avalanche\fortress avalanche.wak,13,838.0474853515625,3393.8134765625,837.153076171875,3393.3662109375,1,Ocean
ZH_Generals\maps.big\maps\Fortress Avalanche\fortress avalanche.wak,14,858.33154296875,3349.57275390625,857.45947265625,3349.08349609375,1,Ocean
ZH_Generals\maps.big\maps\Fortress Avalanche\fortress avalanche.wak,15,882.6158447265625,3303.5400390625,881.7257690429688,3303.084228515625,1,Ocean
ZH_Generals\maps.big\maps\Fortress Avalanche\fortress avalanche.wak,16,2233.10205078125,10.677938461303711,2232.146484375,10.972328186035156,1,Ocean
ZH_Generals\maps.big\maps\Fortress Avalanche\fortress avalanche.wak,17,2249.6005859375,59.91919708251953,2248.66015625,60.25931167602539,1,Ocean
ZH_Generals\maps.big\maps\Fortress Avalanche\fortress avalanche.wak,18,2268.598388671875,105.77053833007812,2267.633056640625,106.03166961669922,1,Ocean
ZH_Generals\maps.big\maps\Fortress Avalanche\fortress avalanche.wak,19,2283.69482421875,156.03079223632812,2282.72607421875,156.27894592285156,1,Ocean
